1	5	3	5	4	5	1	5	1	5	4	5	5	5	3	5	1	5	4	5	5	1	3	1	1	5	1	5	1	5	1	5	100
1	5	4	4	4	5	3	4	1	4	2	4	5	3	3	2	1	4	5	4	5	3	3	2	1	4	2	4	1	4	4	4	100
1	5	4	5	5	5	3	2	1	5	5	3	5	5	1	1	1	5	5	2	5	2	2	3	5	5	2	5	1	5	1	2	99
1	5	2	4	5	5	4	2	1	5	2	4	5	4	5	4	1	1	3	1	5	2	4	3	1	4	1	3	1	5	4	4	85
2	2	4	4	4	4	2	4	2	4	4	4	4	4	5	2	2	2	4	3	3	2	3	4	2	4	3	4	4	4	2	4	88
3	2	4	2	1	4	3	2	1	1	1	1	4	1	5	5	4	3	2	1	5	2	1	5	1	4	2	2	5	1	1	1	80
4	5	3	3	4	5	2	4	5	3	2	5	5	1	3	3	5	3	5	2	5	5	3	4	1	4	2	5	5	4	1	2	90
2	4	2	2	4	5	4	1	3	2	1	4	4	5	5	1	4	2	1	1	4	1	5	1	2	5	1	1	2	5	5	1	80
1	4	2	2	4	5	5	2	2	4	2	3	5	4	5	5	1	4	4	1	5	2	3	1	1	5	1	4	1	5	2	2	95
2	3	4	3	5	2	3	2	3	3	2	3	5	4	4	3	1	2	3	2	5	3	2	2	2	4	2	3	2	4	4	2	85
1	5	3	5	5	5	3	5	1	4	5	3	5	5	-1	1	1	5	5	3	5	3	2	4	1	5	2	5	3	5	3	3	99
2	4	4	4	4	4	3	3	3	4	2	3	4	3	3	2	2	3	4	3	5	3	3	2	2	4	2	4	3	4	3	4	80
1	3	5	4	5	3	1	3	1	3	2	4	5	1	3	1	1	3	3	2	5	2	2	5	1	5	1	4	2	1	2	5	90
1	3	2	2	3	4	5	2	5	4	2	2	5	4	4	4	2	4	2	2	5	2	3	2	1	4	3	4	2	3	3	2	80
2	2	2	4	3	3	5	2	2	4	4	4	4	3	5	2	2	2	1	2	4	4	3	4	1	3	1	1	4	3	4	2	90
1	3	4	4	4	5	2	4	2	3	4	3	4	2	2	2	2	3	4	2	5	3	2	3	2	4	4	5	3	4	1	3	100
1	4	3	3	5	5	3	3	1	3	3	3	5	5	2	3	1	4	5	3	5	2	2	2	1	5	4	2	5	5	3	2	80
1	4	4	4	4	5	3	4	2	2	2	4	5	3	4	2	1	2	5	3	5	4	1	3	1	3	2	5	2	3	2	4	95
2	3	3	3	4	5	4	2	3	2	3	3	5	4	4	4	1	3	4	1	5	1	3	2	1	3	2	3	2	5	3	3	75
2	4	3	3	4	5	4	3	2	3	3	2	4	3	3	3	1	2	4	3	5	2	3	2	2	4	1	2	1	3	4	3	90
2	4	4	2	3	4	3	2	2	3	4	2	4	5	3	4	2	4	4	2	4	4	3	2	2	4	4	3	2	4	3	2	100
2	1	5	1	3	4	1	2	2	1	2	4	5	2	5	3	1	2	4	2	5	5	3	1	1	1	5	2	1	2	2	1	90
2	4	2	2	4	3	2	3	2	3	4	3	4	4	2	2	2	3	4	2	4	1	4	1	1	3	1	4	2	2	1	3	80
1	3	5	3	3	4	3	2	5	3	4	3	5	4	3	3	2	4	5	2	5	3	1	3	1	4	3	5	4	4	1	4	90
3	3	1	1	3	5	5	1	3	1	1	1	5	1	5	5	1	5	1	1	5	5	5	1	1	1	1	1	3	5	5	1	90
2	3	4	3	3	3	4	-1	1	2	1	3	5	2	3	1	1	2	3	2	5	5	2	1	1	2	1	3	1	3	1	4	70
3	1	4	3	3	4	3	4	1	1	1	3	5	3	4	2	2	1	1	2	4	5	2	1	1	3	3	5	2	2	4	4	100
5	1	1	1	3	3	5	1	3	1	1	1	1	1	5	3	5	1	3	1	4	5	5	3	5	1	1	1	5	3	5	3	95
2	3	5	3	4	5	1	3	2	3	4	4	5	3	1	2	2	2	1	3	3	4	2	3	1	4	1	4	1	4	1	3	80
1	4	2	2	4	4	5	1	3	4	1	3	5	4	4	1	2	3	3	1	4	2	1	1	1	4	1	3	4	4	3	3	90
2	3	1	1	4	5	1	1	5	3	2	2	5	3	5	5	2	3	3	1	5	3	5	1	1	5	1	3	2	5	5	1	90
2	5	4	1	4	5	2	1	2	5	4	1	5	3	5	3	1	3	5	1	5	1	3	1	1	5	1	4	1	5	2	2	100
3	2	1	3	4	5	3	2	5	1	3	5	5	3	5	3	4	3	3	1	5	1	4	4	3	4	1	5	4	3	3	5	85
1	5	4	3	3	4	3	3	3	3	4	5	5	5	2	5	1	5	3	3	5	4	3	4	1	4	2	2	3	5	3	4	90
3	2	2	3	4	5	3	2	5	1	2	4	5	3	4	2	3	2	4	1	4	3	3	1	1	1	1	1	3	3	1	1	91
1	5	2	3	4	5	5	3	2	3	2	3	5	4	5	4	4	4	2	3	5	3	4	1	1	4	1	3	3	5	5	3	95
4	5	5	2	3	5	4	2	3	5	4	4	4	3	3	5	2	3	4	3	4	1	2	1	2	5	1	3	5	5	4	2	90
2	2	1	2	2	2	5	2	4	3	2	3	2	2	5	4	4	2	2	1	4	4	4	1	2	4	1	1	4	3	4	3	75
1	4	4	3	4	5	3	3	3	3	2	3	5	4	2	2	1	2	4	3	5	3	3	2	1	4	2	3	2	4	1	2	80
1	4	4	4	4	5	4	2	3	4	1	5	5	5	5	5	2	4	4	1	5	1	3	3	1	5	1	3	1	5	5	5	100
1	3	4	3	4	4	3	2	2	2	4	3	5	5	1	3	3	1	4	1	5	4	2	3	1	5	3	4	1	3	1	4	79
4	3	2	2	5	3	2	2	3	2	4	2	4	4	1	3	2	2	2	2	4	2	4	2	2	3	2	2	4	4	1	3	80
1	2	3	1	5	5	5	4	5	3	3	2	5	4	5	2	1	3	4	2	5	3	2	3	1	5	4	2	1	5	2	4	100
2	5	4	2	3	5	2	1	2	3	2	4	5	4	5	4	1	3	2	1	5	3	3	2	3	3	1	5	2	2	4	2	85
4	3	3	2	2	4	2	2	4	2	3	2	3	2	3	4	3	3	2	2	4	4	3	2	3	4	1	2	4	4	3	2	90
1	2	3	3	5	5	3	1	1	2	1	2	1	1	4	2	5	3	1	1	1	3	3	3	1	5	1	3	2	1	3	2	98
2	3	2	3	4	5	4	2	5	1	2	3	4	2	4	4	1	1	3	2	5	4	1	2	2	3	2	1	3	5	4	3	90
1	4	2	2	5	4	3	1	2	2	4	1	5	3	4	5	1	1	4	1	5	3	4	1	1	4	2	1	1	3	1	1	90
2	3	4	3	2	4	4	2	3	1	1	4	5	2	3	2	2	2	2	2	4	4	4	3	1	1	4	4	4	2	5	5	85
4	5	3	4	4	5	2	2	1	4	3	4	5	5	3	3	1	4	4	3	5	1	2	2	1	5	1	4	2	3	4	3	80
2	2	4	4	3	3	3	2	2	3	2	1	4	2	3	3	2	2	3	2	-1	2	3	2	2	2	1	1	2	2	4	3	90
1	2	3	2	4	5	3	2	5	1	4	3	4	4	2	3	2	1	4	2	5	4	2	2	2	5	3	4	1	4	2	2	85
4	3	1	2	4	4	5	1	2	2	2	3	4	3	2	4	2	2	1	1	4	2	5	1	2	4	4	5	2	3	4	1	80
4	3	1	3	3	4	3	2	-1	2	4	1	3	1	5	4	4	3	4	2	3	4	5	3	2	4	2	3	3	5	4	3	85
2	4	3	3	3	3	3	3	2	2	2	3	4	2	3	3	2	2	3	2	4	3	2	3	2	2	3	2	3	2	3	3	90
3	2	1	3	3	4	3	4	4	4	2	4	3	3	5	2	2	2	1	3	4	5	5	2	1	5	1	3	5	5	5	4	95
2	2	4	3	4	5	4	2	5	4	5	3	5	5	2	3	2	3	4	2	5	4	1	3	1	5	2	4	1	3	2	4	80
2	3	3	2	3	4	5	2	2	2	1	2	5	4	5	5	3	3	2	2	4	3	2	2	1	4	1	2	3	5	3	2	90
4	3	4	3	2	2	1	2	3	1	2	3	4	1	4	4	3	1	3	1	4	4	2	3	3	3	2	2	4	3	2	3	85
2	3	4	2	4	4	3	4	3	3	4	2	4	4	3	2	2	2	3	2	4	3	3	2	2	3	4	4	2	4	3	2	99
2	4	4	2	4	5	2	2	1	4	4	4	5	4	3	2	1	3	4	2	5	2	3	3	1	5	2	2	2	4	1	4	100
2	3	3	2	4	4	2	2	2	4	3	3	4	4	2	4	2	4	4	2	3	2	2	1	1	4	3	3	3	4	2	3	60
3	2	2	2	2	4	4	3	2	1	1	2	5	2	5	3	3	1	2	2	4	3	2	1	2	1	1	3	3	3	3	2	65
5	3	3	2	4	5	3	3	3	3	5	2	5	5	2	3	1	2	3	2	4	3	2	2	1	3	3	3	1	5	2	3	60
3	3	1	3	3	1	3	1	4	4	4	1	5	1	3	5	2	2	3	1	5	4	4	4	2	2	1	4	2	5	3	3	100
2	2	2	2	3	4	4	3	2	4	3	4	4	5	4	2	3	2	2	2	4	4	2	1	2	4	1	3	3	5	4	2	75
4	4	4	3	4	5	3	2	4	4	4	3	4	4	4	4	4	4	3	2	4	4	3	2	2	4	2	4	2	4	3	4	60
2	3	4	3	4	5	4	2	1	3	1	4	5	2	4	3	1	2	3	1	5	5	4	2	2	3	1	2	1	5	2	3	56
2	3	2	2	3	3	4	1	2	2	2	3	5	3	4	4	1	1	2	1	5	3	1	2	2	3	1	1	3	2	4	2	80
1	4	5	4	4	5	3	5	5	5	2	5	5	4	5	3	2	3	1	1	5	1	5	5	1	5	1	5	5	5	5	5	70
1	2	2	5	4	4	2	3	1	1	2	4	4	2	2	3	1	1	4	4	4	4	4	4	2	2	2	1	1	2	1	2	90
3	1	1	1	3	4	3	1	5	2	1	3	3	2	3	5	4	1	1	1	2	5	5	1	4	1	1	1	5	3	3	1	100
1	2	4	3	4	5	4	4	1	2	1	3	5	3	4	3	1	2	4	2	5	4	3	1	1	5	1	2	1	4	2	1	66
1	3	1	1	1	1	5	3	4	4	4	4	4	5	5	5	1	2	4	4	5	1	5	4	4	4	4	4	4	1	1	5	100
1	4	3	3	4	5	4	3	4	3	2	3	5	4	4	3	2	3	5	2	4	4	3	3	2	4	1	3	3	4	2	3	80
2	3	4	4	3	3	2	3	3	2	2	4	4	3	3	2	2	2	2	4	4	3	2	3	2	3	3	3	5	3	4	3	80
1	3	4	4	3	5	5	3	1	2	2	4	5	3	5	2	1	2	4	3	5	5	3	3	1	3	3	5	2	3	5	4	100
2	4	3	3	3	4	3	3	2	3	2	3	4	4	4	3	2	3	2	2	4	2	3	2	1	3	2	3	2	4	2	3	75
4	3	2	2	2	2	4	1	5	1	1	1	2	1	4	5	4	2	2	1	3	-1	4	2	3	4	2	1	5	5	2	1	85
2	3	4	4	3	4	3	2	3	2	3	3	4	3	2	4	3	2	4	2	3	3	1	2	2	4	4	3	3	4	2	3	80
2	2	4	3	2	5	3	4	4	2	2	4	4	2	4	2	2	2	4	4	4	3	5	2	2	4	1	4	2	4	4	3	92
3	3	3	3	3	4	4	4	4	3	3	4	4	3	4	2	4	3	2	3	4	4	3	3	2	5	2	4	5	5	4	4	85
1	3	4	2	3	5	3	3	2	3	2	4	5	4	3	3	1	2	3	2	5	3	2	1	1	5	2	4	3	5	1	3	100
2	4	4	2	3	4	4	4	4	4	4	4	4	4	2	4	3	5	4	2	5	4	3	4	2	4	4	4	4	5	4	4	90
1	5	5	3	5	5	4	2	2	4	4	1	5	4	1	3	1	3	4	1	5	1	2	1	1	4	4	4	1	4	3	5	96
2	1	4	2	3	1	4	2	2	2	3	3	5	3	2	4	1	2	4	2	5	5	3	2	1	2	2	2	3	2	3	3	75
2	4	4	5	3	5	4	4	3	4	4	4	5	4	3	2	2	2	3	3	5	2	1	3	1	4	1	4	3	5	2	4	88
5	4	3	1	2	3	2	1	2	1	3	2	5	3	2	1	2	1	5	1	4	5	3	1	1	2	1	4	2	4	1	1	85
1	5	1	2	2	5	5	2	5	5	1	2	5	5	5	4	1	5	1	1	3	1	5	1	1	5	1	1	4	5	5	1	87
3	3	3	3	4	5	2	3	5	2	4	2	5	3	4	4	5	1	3	1	3	5	3	2	1	5	3	2	3	5	4	2	90
2	3	3	4	4	4	3	3	2	2	4	4	4	4	2	2	1	2	4	3	5	4	2	1	1	4	2	4	1	3	1	3	90
2	3	4	3	5	5	4	3	3	2	4	4	5	3	5	3	1	2	4	3	5	3	4	2	1	5	1	4	1	3	5	3	80
2	5	4	3	4	5	3	4	2	4	4	5	4	4	4	2	1	4	5	4	5	1	3	4	1	5	3	5	1	5	1	4	91
4	4	4	2	3	3	3	3	3	2	3	3	3	4	2	3	3	2	3	3	4	2	3	2	3	4	3	3	4	5	2	3	65
2	5	3	2	3	5	4	2	5	4	5	1	5	4	3	4	1	4	2	1	5	4	4	4	1	4	1	2	2	5	5	4	100
1	4	4	4	4	4	3	4	1	4	2	5	5	5	2	2	1	3	4	2	5	2	2	2	1	4	2	4	1	4	1	3	90
1	5	2	2	4	5	4	4	2	4	2	4	5	5	4	4	1	4	4	2	5	2	1	3	1	5	2	4	1	5	5	4	85
5	3	3	1	2	5	3	1	5	4	4	1	3	5	5	5	5	3	3	1	3	4	4	1	2	4	1	1	4	4	4	1	100
3	2	3	1	4	4	4	2	3	2	3	2	4	2	2	4	4	2	5	2	5	4	2	2	2	2	4	3	2	2	3	2	65
1	4	5	3	3	5	2	3	3	5	4	3	5	4	2	2	1	3	5	3	5	3	2	2	1	4	1	2	2	3	1	2	85
4	2	2	1	4	2	4	3	5	1	5	1	3	2	4	3	2	1	1	1	2	3	4	1	3	2	1	4	2	4	5	1	95
1	4	1	2	5	5	4	2	2	2	1	2	5	3	4	4	1	2	3	2	5	2	3	3	2	3	1	2	2	3	4	2	90
4	2	4	4	2	4	2	3	4	3	3	3	2	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	85
1	3	4	3	5	5	4	3	1	3	5	3	5	3	1	2	1	3	4	2	4	5	1	1	1	3	2	1	1	5	1	4	100
3	2	1	2	4	4	4	2	2	1	4	4	5	2	2	3	2	1	4	4	4	5	5	2	2	2	1	2	2	-1	5	3	80
4	1	1	3	2	5	4	1	5	1	4	1	5	1	5	5	5	1	1	1	2	5	5	1	2	1	2	1	2	3	2	1	95
3	3	4	5	4	5	2	5	2	4	3	5	5	3	2	1	1	4	4	5	5	3	2	3	1	4	2	4	2	4	2	4	35
3	4	4	3	2	4	5	2	3	5	3	3	4	4	5	4	3	4	2	1	3	2	1	2	2	5	2	3	3	5	4	3	80
3	4	3	2	1	2	2	3	3	2	2	3	4	3	3	3	4	4	3	3	4	3	2	3	2	3	3	3	5	2	2	3	88
1	3	5	4	5	4	1	4	1	3	3	4	4	2	2	3	1	3	4	4	5	2	2	2	2	3	4	4	2	3	1	5	89
3	4	4	5	2	5	3	4	3	4	3	4	4	2	4	4	3	1	2	2	5	5	4	3	3	4	4	5	5	2	3	2	70
3	5	5	3	4	3	2	5	3	4	3	2	5	3	5	4	3	2	1	1	5	5	5	4	1	3	5	5	3	1	5	5	99
2	5	5	1	4	3	5	1	2	3	1	4	5	3	4	4	1	2	3	1	4	5	3	2	1	3	1	4	2	4	4	2	80
1	2	4	4	5	5	2	2	1	2	4	3	5	2	3	2	1	1	5	1	5	3	3	1	1	3	5	4	1	5	2	3	100
1	5	2	5	5	5	5	5	2	3	3	2	5	5	2	2	1	4	5	3	5	4	4	2	1	5	5	5	1	3	3	5	95
2	4	4	1	4	5	2	2	1	4	3	3	5	4	2	3	2	4	3	2	5	2	2	2	1	5	1	4	3	4	2	3	70
3	4	3	3	3	4	2	2	4	3	2	3	4	3	4	3	3	3	3	2	4	3	3	3	2	4	2	3	3	3	4	3	90
3	4	4	2	3	4	2	2	2	4	1	3	4	3	2	4	3	2	3	2	4	4	2	3	2	4	5	4	3	4	1	3	93
2	2	4	5	5	4	3	4	2	3	4	5	5	3	3	3	2	3	5	4	4	4	4	5	2	5	1	4	2	5	3	5	80
2	5	4	3	4	5	4	2	1	4	3	5	5	5	3	3	1	5	4	3	5	2	3	2	1	5	4	5	2	5	3	4	69
1	4	2	2	4	5	5	2	3	4	4	3	5	5	4	3	1	4	3	1	5	1	3	1	1	5	4	3	1	5	3	3	80
3	5	5	3	3	4	3	2	3	4	4	3	4	4	5	2	3	4	3	3	3	2	3	5	3	3	4	3	3	3	2	3	95
2	4	3	2	4	3	5	1	1	3	2	3	5	3	4	2	2	3	1	1	5	3	3	3	1	3	2	3	2	3	4	3	100
2	3	4	4	4	3	1	3	3	3	4	4	4	2	3	2	2	3	3	3	4	3	2	3	1	3	4	3	2	3	2	3	80
2	1	4	1	4	4	3	3	3	1	5	2	4	1	1	4	1	1	3	2	5	3	1	1	2	2	5	5	3	4	1	3	80
1	3	4	2	4	5	3	4	5	2	2	4	5	1	3	2	1	1	3	3	5	5	2	1	1	3	4	5	3	4	1	4	90
3	3	3	4	3	5	3	4	2	3	4	3	4	2	2	2	2	2	4	2	4	2	2	3	1	2	2	3	4	5	2	4	70
2	4	4	4	3	5	3	3	3	4	4	3	5	5	3	3	1	3	5	2	5	3	2	3	1	4	3	5	2	5	1	3	90
1	5	3	3	5	4	3	2	2	4	1	3	5	4	5	2	1	4	3	2	5	2	4	3	1	4	1	3	2	5	3	3	95
2	3	5	2	5	5	3	4	2	1	5	5	5	4	5	3	1	1	2	4	5	5	1	2	1	1	1	5	1	4	2	1	90
1	5	3	3	3	5	5	4	2	5	1	4	5	5	4	2	1	5	4	3	5	2	4	3	1	4	3	3	3	5	5	3	100
2	5	4	2	4	4	3	2	2	4	4	3	4	5	2	3	1	3	5	2	5	2	2	2	2	5	3	4	1	3	3	3	100
1	4	2	5	2	5	3	4	2	5	4	5	5	5	5	1	1	5	5	5	5	3	4	2	2	4	2	5	1	5	4	5	95
2	3	3	2	4	3	4	4	4	4	2	3	4	4	5	4	2	3	2	1	4	4	3	2	4	4	1	4	4	2	4	2	80
1	3	2	1	4	5	4	4	1	5	1	4	5	1	5	5	1	5	1	1	5	4	1	4	1	5	1	5	1	5	5	1	96
2	3	1	2	3	5	4	1	2	3	2	2	4	3	5	4	3	3	2	1	3	2	3	2	2	5	1	2	4	5	4	4	100
4	3	3	2	1	3	1	1	5	1	5	1	5	3	1	5	5	2	4	1	1	4	3	3	5	1	4	1	1	5	1	1	100
2	3	2	2	5	4	5	3	2	4	3	3	5	5	3	4	1	4	3	2	5	3	3	2	1	5	4	3	3	5	3	1	92
3	2	1	1	3	2	4	1	5	3	2	1	3	2	5	5	3	3	2	1	4	4	3	1	2	3	1	2	5	2	5	1	85
1	4	2	3	4	5	4	3	2	3	2	4	5	3	-1	2	1	3	3	3	5	3	3	2	1	4	2	3	1	4	3	2	90
1	3	1	2	4	3	4	1	2	1	1	4	5	1	5	5	3	1	1	1	5	5	2	1	1	5	4	5	2	3	5	3	100
5	4	4	1	4	4	3	1	5	2	1	1	2	4	5	5	2	2	2	1	4	2	2	1	4	2	3	1	1	5	3	1	90
3	2	4	2	3	3	4	2	4	2	2	2	3	2	2	4	2	2	2	2	5	3	2	2	2	2	2	2	2	2	2	2	70
1	4	3	5	5	3	4	2	2	4	3	1	5	-1	2	3	1	4	3	1	5	2	1	1	1	4	5	3	2	5	1	5	100
2	4	1	1	3	5	5	2	3	4	1	3	4	4	5	2	3	4	1	2	3	3	1	1	3	5	2	4	5	5	5	2	98
2	3	3	2	3	5	4	2	3	2	4	2	5	4	3	3	3	2	1	2	5	3	4	2	1	3	2	3	1	5	4	4	90
1	5	4	3	4	4	1	1	1	4	4	4	5	5	2	1	1	4	4	1	5	3	2	1	1	4	1	3	4	5	1	4	100
2	3	4	2	3	5	2	2	2	2	1	2	4	3	1	4	1	3	4	2	5	5	2	2	2	3	2	4	4	4	4	3	80
3	5	5	5	3	5	2	3	4	3	5	3	5	5	2	2	2	4	4	3	4	1	2	3	1	5	1	4	2	4	1	4	100
2	5	3	1	4	5	2	1	3	4	2	1	5	3	4	4	1	3	3	1	4	1	3	2	1	5	3	5	1	5	3	2	100
2	3	2	1	4	4	4	1	2	1	2	3	4	5	2	5	2	5	3	1	4	4	4	1	5	4	4	5	4	4	5	1	100
3	3	3	4	4	3	1	1	4	2	3	5	4	1	3	1	2	2	5	5	4	3	2	4	2	2	2	5	2	2	1	4	60
2	3	4	1	4	4	3	1	4	3	2	3	4	4	3	4	1	3	3	2	5	3	5	2	1	4	1	3	2	4	4	1	100
1	4	3	2	4	4	4	2	3	4	2	3	5	4	4	3	2	4	3	2	4	2	1	1	1	4	2	4	1	4	2	3	100
1	4	3	3	3	4	4	5	5	5	4	1	4	5	5	1	5	3	5	2	4	3	3	4	1	5	1	1	2	5	3	3	100
1	3	2	4	5	5	4	4	1	3	1	5	5	5	2	1	1	3	5	4	5	1	3	2	1	4	4	3	1	5	2	4	100
2	4	2	2	3	4	4	4	2	4	4	3	5	4	5	2	2	3	3	2	5	4	5	3	2	5	2	2	4	4	5	5	98
4	4	3	3	3	4	3	1	3	4	4	2	5	4	5	3	4	4	4	2	4	3	3	3	1	5	4	5	2	5	4	4	70
4	4	3	1	3	5	4	1	4	2	4	4	5	2	5	4	4	4	1	1	3	3	1	1	1	2	1	4	4	5	4	1	85
1	3	4	3	4	5	3	4	2	1	3	3	5	3	3	2	1	2	3	3	5	3	3	2	1	2	5	5	2	4	1	4	80
4	2	3	2	1	3	4	2	3	4	2	2	3	4	5	5	4	2	1	2	3	3	4	2	3	2	4	2	4	5	4	1	95
2	4	4	3	3	5	3	4	2	4	4	3	5	4	3	3	2	5	5	3	4	2	2	2	1	4	3	4	1	4	1	4	90
2	3	3	4	4	5	2	1	2	3	4	1	5	2	2	4	1	2	4	1	5	4	2	1	1	3	2	3	1	5	2	1	100
3	4	5	5	3	2	4	4	2	3	2	4	5	3	4	2	2	3	2	3	5	2	1	3	1	3	2	5	3	2	2	4	96
2	3	3	2	4	4	3	2	2	4	2	4	4	4	3	3	1	3	3	2	5	2	2	2	2	4	2	4	2	-1	2	4	90
1	3	3	4	3	3	4	4	4	3	4	1	5	3	2	4	1	3	4	4	5	4	1	2	1	3	2	4	2	2	2	3	85
2	2	1	4	3	5	4	1	5	3	2	5	4	2	5	4	3	1	1	1	5	3	4	5	2	4	1	4	3	3	4	1	80
1	4	4	3	5	5	4	2	5	5	2	4	5	4	3	2	1	4	4	5	5	2	2	1	1	4	1	5	1	4	4	2	85
2	3	2	2	5	4	4	2	4	3	3	5	5	4	4	3	1	3	3	2	5	1	2	2	1	4	4	2	1	2	3	4	85
1	4	4	2	4	5	2	2	1	2	2	2	5	4	5	1	1	3	2	1	5	2	3	2	1	4	1	3	1	5	4	3	90
1	4	3	4	4	5	4	3	3	3	3	2	5	4	3	3	1	3	3	2	4	3	3	3	1	3	2	2	3	5	2	2	85
1	4	3	4	3	5	3	3	3	3	2	5	5	3	4	2	1	3	4	4	5	3	4	4	1	4	3	3	2	4	4	5	90
1	4	4	4	5	5	4	3	1	5	1	3	5	5	3	4	1	4	5	2	5	3	1	2	1	5	3	5	2	5	3	3	90
3	4	5	4	3	5	1	4	4	2	4	2	5	5	1	2	2	1	3	2	3	4	1	5	1	5	4	1	3	4	1	4	75
2	3	3	3	3	4	2	2	3	2	2	2	3	4	2	3	4	2	2	2	3	4	3	3	4	4	2	2	4	2	4	2	80
3	3	2	2	3	3	4	3	5	1	3	4	5	1	5	4	3	2	1	2	3	4	4	3	2	1	1	2	4	3	4	3	87
1	2	1	1	2	2	5	1	5	1	1	1	5	3	5	5	3	2	1	1	5	5	5	1	2	1	1	2	4	1	5	1	90
3	2	3	4	1	3	3	3	2	1	5	3	3	1	2	4	1	1	1	3	4	5	1	3	4	2	3	4	5	4	3	4	80
1	4	2	3	3	4	3	3	3	4	2	2	5	3	5	2	1	3	4	2	5	2	2	2	1	5	1	4	2	4	4	2	90
1	4	3	5	5	5	5	4	4	1	2	5	5	3	3	1	1	1	3	1	4	4	3	5	1	4	2	1	1	4	5	5	100
1	3	4	3	4	5	3	4	2	1	2	3	5	4	5	2	1	2	3	2	5	3	4	2	1	3	2	2	2	5	4	4	85
4	3	1	1	4	4	5	2	5	2	1	1	3	2	5	5	1	3	1	1	4	3	5	3	3	3	1	1	1	4	5	5	90
2	4	2	4	2	1	5	1	2	3	3	4	5	4	4	4	2	3	4	2	4	2	4	5	2	4	2	4	1	3	4	3	100
2	5	2	2	4	5	3	2	1	2	2	4	5	4	3	2	1	4	2	2	4	2	4	2	1	4	3	2	1	4	2	4	98
3	2	3	2	3	3	4	2	5	2	2	3	3	3	4	4	4	2	2	1	3	4	4	2	4	3	2	2	3	4	4	2	99
3	2	4	5	2	5	1	2	4	4	5	4	5	2	3	4	3	2	4	4	3	5	3	5	3	2	2	5	3	1	1	4	80
4	1	2	2	4	3	3	3	4	2	4	1	2	1	3	5	5	1	4	2	4	5	4	1	5	2	1	2	1	5	4	1	85
2	2	5	1	4	2	2	1	2	1	4	3	5	2	1	4	2	1	5	1	3	4	2	3	1	2	5	3	1	5	1	1	95
4	1	2	2	1	2	3	2	5	2	2	2	5	1	5	5	5	2	2	2	2	2	4	2	3	2	2	4	5	2	5	1	80
3	2	4	2	3	3	4	2	3	3	4	2	2	4	4	4	2	3	3	4	4	2	3	2	3	4	3	3	4	4	5	4	70
3	4	5	5	3	5	1	5	1	1	5	4	5	1	1	1	1	1	3	3	3	1	1	4	1	4	5	4	2	5	3	5	99
2	4	4	3	4	4	3	2	3	3	3	3	4	4	4	3	1	2	4	2	4	2	2	2	2	4	2	4	2	4	3	2	95
2	4	4	3	4	5	3	2	2	5	3	2	5	4	3	2	3	4	2	2	4	4	2	1	1	5	3	5	2	5	2	2	90
2	4	5	5	4	2	3	4	1	2	2	5	5	3	1	2	1	2	3	4	4	2	4	1	1	5	2	3	3	5	3	3	80
2	3	3	3	4	3	4	2	2	2	4	3	3	2	4	2	3	2	3	2	4	3	4	2	3	2	1	3	4	4	3	2	95
3	4	2	2	3	4	4	2	3	1	4	1	4	3	4	4	3	2	4	1	4	2	2	1	1	3	2	1	3	4	1	2	98
1	4	4	3	4	5	4	2	1	3	1	3	5	2	5	4	1	3	5	2	5	5	1	1	1	3	1	5	1	3	4	4	100
1	4	3	3	4	4	3	3	1	5	1	3	5	5	5	3	1	3	3	2	5	2	3	2	1	3	1	3	1	4	3	2	100
1	2	3	3	3	5	5	2	2	1	4	2	5	1	5	4	1	1	3	1	5	3	3	4	1	2	1	4	3	3	3	2	88
1	5	4	4	5	5	3	5	2	5	4	4	5	5	5	3	2	5	4	3	5	2	3	2	1	5	5	5	2	5	2	4	100
1	4	2	2	4	5	4	2	4	4	3	2	5	4	5	5	4	4	4	2	5	3	3	3	1	4	1	3	1	4	2	3	100
2	1	4	5	3	4	1	5	1	1	5	5	5	1	3	1	1	1	5	1	5	4	1	5	1	3	5	5	2	5	1	1	90
5	3	1	3	2	4	1	1	5	4	1	5	4	2	5	2	5	2	2	1	3	2	2	2	3	2	3	2	4	5	2	1	55
4	1	3	2	3	3	4	1	4	1	2	2	4	2	3	4	4	1	2	1	4	4	4	3	3	1	1	3	4	4	2	1	85
2	4	3	4	4	4	4	3	2	4	2	3	4	3	4	4	2	4	3	2	5	3	3	2	2	4	3	3	2	4	2	2	90
1	3	5	3	5	3	3	1	2	5	1	5	5	5	3	5	1	3	2	1	5	5	2	1	1	5	5	5	1	3	4	3	80
2	2	3	1	5	4	2	4	2	1	5	1	5	3	4	5	1	5	5	1	5	1	3	1	1	4	5	1	1	5	3	1	80
3	4	4	2	3	5	3	2	2	2	4	1	5	4	4	2	3	3	5	2	5	1	3	1	1	5	2	2	2	4	1	3	85
1	2	5	2	5	3	2	4	1	3	5	4	5	4	1	4	1	2	5	4	5	4	1	1	1	3	1	1	1	3	1	3	100
1	4	4	4	5	5	3	3	4	4	4	4	5	3	2	2	1	3	4	2	5	3	2	3	1	4	2	2	1	4	1	3	100
1	3	3	2	5	4	3	4	1	4	2	4	5	5	4	1	1	4	4	4	5	1	2	1	1	4	1	2	1	4	2	5	100
